CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,TcrNumber,CityDamageFlag,ShortFormFlag,Distance,CrashDateTime,PedestrianAction,RoadwaySurface,RoadwayCondition,Lighting,PrimaryCollisionFactor,TrafficControl,Weather,CollisionType,ProximityToIntersection,VehicleInvolvedWith,PedestrianDirectionFrom,PedestrianDirectionTo,DirectionFromIntersection,Comment,SpeedingFlag,HitAndRunFlag,IntersectionNumber,AStreetName,BStreetName,Latitude,Longitude
716007,CR-0000101774,0,0,0,0,23-223-9710,False,False,0.0,8/8/2023 12:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,True,14310,BASSETT ST,TERRAINE ST,37.34001438,-121.897958
711649,CR-0000101280,0,0,0,0,23-223-9720,False,True,0.0,8/8/2023 12:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,No Controls Present/Factor,Clear,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,14310,BASSETT ST,TERRAINE ST,37.34001438,-121.897958
699383,CR-0000100710,0,0,0,0,23-188-0782,False,False,228.0,7/7/2023 7:36:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,True,49180,DE ROSE WY,LEIGH AV,37.30385017,-121.9225267
688761,CR-0000094596,0,0,0,0,22-242-4000,False,True,51.0,8/25/2022 11:00:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Unknown,Not Applicable,Not Applicable,West Of,,False,True,113630,WILLOW OAKS DR,WILLOWBRAE AV,37.29771894,-121.9103293
698742,CR-0000099994,0,1,0,0,23-273-0071,False,False,195.0,9/30/2023 1:34:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,True,17346,BERONA WY,VISTAGLEN DR,37.33936073,-121.8238998
722099,CR-0000103354,0,0,0,0,24-069-0284,False,False,270.0,3/8/2024 4:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,West Of,,False,True,26465,BRYAN AV,GARDENDALE DR,37.26771532,-121.8814588
716265,CR-0000102218,0,1,0,0,24-035-0324,False,False,0.0,2/4/2024 8:27:00 AM,Crossing - Not In Crosswalk,Slippery (Muddy Oily etc.),Other,Daylight,Violation Driver 1,No Controls Present/Factor,Rain,Vehicle/Pedestrian,Intersection,Pedestrian,South,North,At,PED,True,True,84699,LOCUST ST,WILLOW ST,37.31783367,-121.8840972
712051,CR-0000101555,0,0,0,0,23-355-0947,False,False,51.0,12/21/2023 9:30:00 PM,No Pedestrians Involved,Dry,Unknown,Dark - Street Light,Unknown,No Controls Present/Factor,Clear,Broadside,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,84699,LOCUST ST,WILLOW ST,37.31783367,-121.8840972
698707,CR-0000099956,1,0,0,0,23-147-0088,True,False,38.0,5/27/2023 1:25:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light Not Functioning,Violation Driver 1,Unknown,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,West Of,2 traffic poles,False,True,110307,ST JAMES ST,TERRAINE ST,37.33750923,-121.8961105
711908,CR-0000101354,0,0,0,0,23-250-0063,False,False,0.0,9/7/2023 1:41:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,Center Divider,False,True,110307,ST JAMES ST,TERRAINE ST,37.33750923,-121.8961105
716000,CR-0000101731,0,0,0,0,23-223-9714,False,True,0.0,8/10/2023 4:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,True,19909,BLOSSOM HILL RD,CAMDEN AV,37.2363626,-121.9035229
695824,CR-0000098889,0,0,0,0,23-094-0392,False,False,51.0,4/3/2023 11:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,True,True,63470,FOXWORTHY AV,ROSS AV,37.26731422,-121.9192858
699099,CR-0000100416,0,0,0,0,23-155-0852,False,False,100.0,6/4/2023 9:45:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,True,True,69860,HAMILTON PL,LEIGH AV,37.29759604,-121.9226885
683022,CR-0000092609,0,0,0,0,22-110-9704,False,True,51.0,4/19/2022 3:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Unknown,Not Applicable,Not Applicable,West Of,,False,True,106787,SAN SALVADOR ST,SECOND ST,37.33051989,-121.8849343
696134,CR-0000099276,0,0,0,0,23-239-0050,False,False,135.0,8/27/2023 12:52:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,106787,SAN SALVADOR ST,SECOND ST,37.33051989,-121.8849343
719569,CR-0000102716,1,1,0,0,24-077-0858,False,False,20.0,3/17/2024 10:36:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Vehicle/Bike,Related,Scooter Motorized,Not Applicable,Not Applicable,West Of,M.SCOOTER,False,True,121329,GUADALUPE FR,SANTA CLARA ST,37.33332032,-121.8965664
682216,CR-0000091756,0,0,0,0,22-062-1048,False,False,0.0,3/3/2022 11:44:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,121329,GUADALUPE FR,SANTA CLARA ST,37.33332032,-121.8965664
688716,CR-0000094541,0,0,0,0,22-196-4001,False,True,51.0,7/14/2022 10:45:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,West Of,,False,True,28896,CALLE DE FARRAR,CASA DE PONSELLE,37.2589982,-121.8943156
690692,CR-0000096827,0,0,0,0,23-008-0281,False,False,33.0,1/8/2023 10:42:00 AM,No Pedestrians Involved,Unknown,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Cloudy,Rear End,Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,True,True,67814,GOODYEAR ST,VINE ST,37.31696715,-121.8821753
698792,CR-0000100072,0,1,0,0,23-351-0578,False,False,0.0,12/17/2023 4:43:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Cloudy,Broadside,Intersection,Motorcycle,Not Applicable,Not Applicable,At,,False,True,67814,GOODYEAR ST,VINE ST,37.31696715,-121.8821753
711609,CR-0000101515,0,0,0,0,23-135-4009,False,True,,5/14/2023 8:40:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,True,78209,KAMMERER AV,MCCREERY AV,37.34898046,-121.8469437
699115,CR-0000100431,0,0,0,0,23-147-0325,False,False,94.0,5/27/2023 7:00:00 AM,No Pedestrians Involved,Dry,Unknown,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,West Of,FENCE,True,True,24507,BRENFORD DR,WENLOCK DR,37.34680294,-121.8270195
687466,CR-0000094246,0,0,0,0,22-256-0753,False,False,57.0,9/13/2022 5:16:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,53020,DUMONT CI,LEEWARD DR,37.34746606,-121.8297293
681646,CR-0000091043,0,0,0,0,22-030-0840,False,False,51.0,1/30/2022 10:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,True,124299,SANTA TERESA BL,WEST VALLEY FR,37.25662762,-121.8589877
681706,CR-0000091103,0,0,0,0,22-059-1504,False,False,26.0,2/28/2022 11:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,True,True,44593,COVE CT,CUNNINGHAM AV,37.34058157,-121.8088725
699028,CR-0000100334,1,0,0,0,23-304-0268,False,False,0.0,10/31/2023 8:40:00 AM,Crossing - Not In Crosswalk,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Unknown,Vehicle/Pedestrian,Intersection,Pedestrian,West,East,At,PED,False,True,7369,ANGIE AV,JACKSON AV,37.34766683,-121.8332852
691289,CR-0000097534,0,0,0,0,23-036-0385,False,False,177.0,2/3/2023 6:30:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Fog,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,True,64240,GALAHAD AV,LILLIPUT LN,37.351914,-121.831363
690813,CR-0000096952,0,0,0,0,23-004-0024,False,False,77.0,1/4/2023 12:00:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,39478,CINDERELLA LN,STEITZ CT,37.34666781,-121.8378442
689849,CR-0000095875,0,0,1,0,22-256-0835,False,False,0.0,9/13/2022 6:32:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,True,True,39445,CINDERELLA LN,MOSS DR,37.34431797,-121.841664
682295,CR-0000091810,0,0,0,0,22-123-0328,True,False,178.0,5/3/2022 6:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,South Of,Light Pole,False,True,120427,MEADOWLANDS LN (N),SAN FELIPE RD,37.27910673,-121.7537299
690727,CR-0000096864,0,1,0,0,23-059-0079,False,False,0.0,2/28/2023 3:29:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Broadside,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,True,True,35716,CEDRO ST,SENTER RD,37.28972745,-121.8295424
682318,CR-0000091881,0,0,0,0,22-097-1081,False,False,124.0,4/7/2022 11:13:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,35716,CEDRO ST,SENTER RD,37.28972745,-121.8295424
684885,CR-0000093517,1,1,0,0,22-183-0931,False,False,45.0,7/2/2022 10:39:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,9349,ARROBA WY,HILLSDALE AV,37.26885467,-121.9013158
711871,CR-0000101006,0,0,0,0,23-272-0968,False,False,0.0,9/29/2023 10:12:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - No Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,True,60884,FLANIGAN DR,FONTAINE RD,37.31561618,-121.8280733
685193,CR-0000093871,0,0,0,0,22-243-0078,False,False,0.0,8/31/2022 2:52:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,True,12187,BAL HARBOR WY,CORTEZ AV,37.33892535,-121.8377089
692418,CR-0000097701,0,0,0,0,23-081-0739,False,False,51.0,3/22/2023 7:56:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,True,40446,CLIFFWOOD DR,EVERGLADE AV,37.33797879,-121.8377552
684936,CR-0000093615,0,0,0,0,22-199-0260,False,False,120.0,7/18/2022 8:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,True,True,57860,EVERGLADE AV,KING RD,37.33669208,-121.8399902
694118,CR-0000098152,1,0,0,0,23-126-1145,False,False,,5/6/2023 11:30:00 PM,Crossing - Not In Crosswalk,Dry,Unknown,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Related,Pedestrian,Unknown,Unknown,North Of,PED,True,True,57860,EVERGLADE AV,KING RD,37.33669208,-121.8399902
694151,CR-0000097908,1,0,0,0,23-114-0169,False,False,0.0,4/24/2023 7:57:00 AM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,North,South,At,,True,True,57870,EVERGLADE AV,ORLANDO DR,37.33709786,-121.8391612
690825,CR-0000096964,0,0,0,0,23-028-0584,False,False,49.0,1/28/2023 4:52:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,True,True,35177,CATHAY DR,EVERGLADE AV,37.33958112,-121.8347374
696553,CR-0000099750,1,0,0,0,23-347-0997,False,False,,12/13/2023 10:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Related,Scooter Motorized,Not Applicable,Not Applicable,East Of,M.SCOOTER,False,True,35243,CATHAY DR,SULLIVAN AV,37.33849374,-121.8336804
690767,CR-0000096905,0,1,0,0,23-020-0427,False,False,0.0,1/20/2023 1:06:00 PM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Intersection,Scooter Non-Motorized,South,North,At,PED (scooter),False,True,63414,FOXWORTHY AV,NEW JERSEY AV,37.2673037,-121.9253994
689582,CR-0000095559,0,0,0,0,22-343-0770,False,False,23.0,12/9/2022 8:09:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dusk - Dawn,Unknown,No Controls Present/Factor,Cloudy,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,North Of,,False,True,63414,FOXWORTHY AV,NEW JERSEY AV,37.2673037,-121.9253994
682269,CR-0000091836,0,0,0,0,22-115-0025,False,False,149.0,4/25/2022 12:25:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,True,106138,SAN CARLOS ST,TENTH ST,37.33598463,-121.8775288
716370,CR-0000102322,0,1,0,0,24-046-0951,False,False,55.0,2/15/2024 9:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Cloudy,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,True,106138,SAN CARLOS ST,TENTH ST,37.33598463,-121.8775288
689877,CR-0000095904,1,0,0,0,22-273-0809,False,False,255.0,9/30/2022 5:27:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,No Controls Present/Factor,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,55813,ELEVENTH ST,SAN CARLOS ST,37.33649044,-121.8764777
690852,CR-0000096993,0,0,0,0,23-020-0050,False,False,51.0,1/20/2023 1:30:00 AM,No Pedestrians Involved,Dry,Unknown,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,True,True,106171,SAN CARLOS ST,TWELFTH ST,37.33694556,-121.8755154
690197,CR-0000096287,0,0,0,0,22-168-0057,False,False,120.0,7/17/2022 1:55:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,True,True,106150,SAN CARLOS ST,THIRTEENTH ST,37.33738624,-121.874585
719555,CR-0000102702,1,0,0,0,24-064-0814,False,False,63.0,3/4/2024 7:29:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - No Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,True,51094,DIANA AV,STORY RD,37.34519475,-121.8352885
689236,CR-0000095193,0,1,0,0,22-298-0270,True,False,0.0,10/25/2022 9:23:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Fixed Object,Not Applicable,Not Applicable,At,LIGHT POLE,True,True,110990,STORY RD,WATTERS DR,37.36383869,-121.8093423
685221,CR-0000093900,0,0,0,0,22-268-0837,False,False,39.0,9/25/2022 9:13:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 2,No Controls Present/Factor,Clear,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,True,14431,BATON ROUGE DR,EASTON CT/DR,37.37507326,-121.8520898
689101,CR-0000094961,0,0,0,0,22-334-0185,False,False,51.0,11/30/2022 8:45:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,35628,CEDARVILLE LN,MABURY RD,37.37775677,-121.853315
695950,CR-0000099083,0,0,0,0,23-221-0908,False,False,58.0,8/9/2023 10:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,94214,MT MCKINLEY DR,MT WHITNEY DR,37.35073995,-121.807924
690393,CR-0000096490,0,0,0,0,22-275-9702,False,True,51.0,10/1/2022 11:27:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,88330,MARTEN AV/OCALA AV,WHITE RD,37.34454857,-121.8085852
689563,CR-0000095540,0,0,0,0,22-364-0096,False,False,300.0,12/30/2022 4:28:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Rain,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,North Of,Telephone Pole,False,True,88330,MARTEN AV/OCALA AV,WHITE RD,37.34454857,-121.8085852
689613,CR-0000095594,0,0,1,0,22-143-0562,False,False,0.0,5/23/2022 1:56:00 PM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,West,East,At,,False,True,88330,MARTEN AV/OCALA AV,WHITE RD,37.34454857,-121.8085852
689692,CR-0000095675,1,0,0,0,22-353-0168,False,False,,12/19/2022 7:35:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,True,88330,MARTEN AV/OCALA AV,WHITE RD,37.34454857,-121.8085852
689146,CR-0000095000,0,0,0,0,22-316-0068,True,False,18.0,11/12/2022 1:33:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,North Of,CURB (FENCE),True,True,72863,HILLMONT AV,MOSS POINT DR,37.34511708,-121.8171738
689893,CR-0000095921,0,0,0,0,22-364-0934,False,False,69.0,12/30/2022 10:57:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Cloudy,Head On,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,True,72863,HILLMONT AV,MOSS POINT DR,37.34511708,-121.8171738
696211,CR-0000099355,1,0,0,0,23-101-0875,False,False,24.0,4/11/2023 9:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,True,82961,LEIGH AV/SHASTA AV,SAN CARLOS ST,37.32342761,-121.9238054
688746,CR-0000094572,0,0,0,0,22-237-4002,False,True,51.0,8/25/2022 11:30:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,102640,RACE ST,SAN CARLOS ST,37.3235005,-121.9114077
696504,CR-0000099691,1,0,0,0,23-334-0678,False,False,40.0,11/30/2023 5:24:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,True,102640,RACE ST,SAN CARLOS ST,37.3235005,-121.9114077
699154,CR-0000100472,0,0,0,0,23-155-0917,False,False,51.0,6/4/2023 10:41:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,True,True,120768,FARGATE CI,VALLEY CREST DR,37.37440206,-121.8808798
690546,CR-0000096667,0,0,0,0,23-006-0748,False,False,0.0,1/6/2023 6:43:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,90727,MERIDIAN AV,SAN CARLOS ST,37.32348887,-121.9137468
689994,CR-0000096015,1,0,0,0,22-216-0694,False,False,0.0,8/4/2022 4:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,True,90727,MERIDIAN AV,SAN CARLOS ST,37.32348887,-121.9137468
683010,CR-0000092514,0,0,0,0,22-160-0283,False,False,0.0,6/9/2022 10:20:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,True,90727,MERIDIAN AV,SAN CARLOS ST,37.32348887,-121.9137468
696152,CR-0000099294,0,0,0,0,23-098-1216,False,False,73.0,4/8/2023 7:15:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,True,98218,PAGE ST,SAN CARLOS ST,37.32347885,-121.9154956
711839,CR-0000100848,0,0,0,0,23-183-9706,False,True,51.0,7/2/2023 8:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,True,98218,PAGE ST,SAN CARLOS ST,37.32347885,-121.9154956
699043,CR-0000100349,1,1,0,0,23-185-0892,False,False,,7/4/2023 9:53:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,88912,MAYELLEN AV,SAN CARLOS ST,37.32344457,-121.9205209
682816,CR-0000092375,0,0,0,0,22-169-0181,False,False,,6/18/2022 4:35:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,26916,BUENA VISTA AV,SAN CARLOS ST,37.32345338,-121.9189756
690652,CR-0000096774,0,0,0,0,23-031-0744,False,False,75.0,1/31/2023 5:54:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,True,26916,BUENA VISTA AV,SAN CARLOS ST,37.32345338,-121.9189756
685393,CR-0000094128,0,0,0,0,22-271-0256,False,False,20.0,9/28/2022 8:10:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Bike,Related,Bike,Not Applicable,Not Applicable,North Of,BIKE,False,True,26091,BROOKLYN AV,DANA AV,37.33002357,-121.9246797
684854,CR-0000093510,0,0,0,0,22-201-4000,False,True,51.0,7/20/2022 12:00:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,91937,MISSION ST,THIRD ST,37.35223645,-121.8996833
685420,CR-0000094155,0,0,0,0,22-265-0237,False,False,,9/22/2022 8:15:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,True,62920,FOURTH ST,MISSION ST,37.35273467,-121.8986331
716250,CR-0000102208,1,0,0,0,24-042-0582,False,False,0.0,2/11/2024 6:26:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,111550,TAYLOR ST,THIRD ST,37.35009385,-121.8980886
