Latitude,Longitude
37.35740940235849,-121.84132906273585
37.315596167906975,-121.82041847511628
37.258313319961616,-121.84130104414588
37.300750089717226,-121.95398300899743
37.3238002292,-121.88679893373333
37.375765401983,-121.90659848526913
