Latitude,Longitude
37.32979370734955,-121.87291906267129
37.26473034036232,-121.81479042246377
37.342628621245424,-121.82828974102564
37.30561557148148,-121.9744114074074
37.32112035928,-121.9178683072
37.383531144173915,-121.89295393130435
37.26677192561225,-121.88952423367347
